event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_196,790,130560,14813,14813,24:35.3,24:35.3,24,35,0.0,1,1,left_to_right,8,player_possession,,,10067,S. Cook,5,CB,,,,,747,Nottingham,-35.81,0.72,3,center,1,defensive_third,False,-35.81,0.72,3,center,1,defensive_third,False,,,,,,3,drawing,0,0,100,1,True,True,True,True,1,True,5,chaotic,5,chaotic,9,medium_block,1,create,9,medium_block,1,create,4,free_kick_against,,,False,False,0.0,-164.9,2,backward,,,,,,1.97,1.97,0.0,-4.52,-4.52,31.29,31.29,0.0,57.02,57.02,0.0,True,True,6,free_kick_interception,1,pass,True,False,False,False,True,False,False,,,,,,,2,unsuccessful,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,False,False,,True,True
1_89,791,130560,14823,14860,24:36.3,24:40.0,24,36,3.7,1,2,right_to_left,1,off_ball_run,7,pulling_wide,24580,L. O'Brien,12,LM,13929,Pipa,7,RWB,309,Huddersfield,14.35,-6.75,3,center,2,middle_third,False,8.14,-24.75,5,wide_right,2,middle_third,False,8_197,14860,,,,3,drawing,0,0,101,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,18.73,-109.03,4,sideway_right,True,False,18.6,2,running,6.26,10.42,4.16,39.61,31.67,25.26,23.53,-1.73,12.89,20.83,7.94,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,12.99,19.52,3.16,-0.15,3,center,2,middle_third,False,-7.7,-13.35,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0008,0.9787,0.7775,True,,True,1,False,,,,True,,,8,10,2,True,True,,,
1_90,792,130560,14843,14901,24:38.3,24:44.1,24,38,5.8,1,2,right_to_left,1,off_ball_run,2,coming_short,5252,J. Hogg,14,RM,13929,Pipa,7,RWB,309,Huddersfield,34.82,5.41,3,center,3,attacking_third,False,3.38,-10.25,4,half_space_right,2,middle_third,False,8_197,14860,,,,3,drawing,0,0,101,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,35.38,-153.52,2,backward,True,False,,,,5.57,5.77,0.19,36.38,22.39,1.56,19.01,17.45,16.12,30.11,13.99,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,40.34,10.51,-3.33,-7.69,3,center,2,middle_third,False,-7.03,-8.82,3,center,2,middle_third,False,False,False,,False,False,0.0024,0.9121,0.6604,True,,False,1,False,,,,False,,,8,1,-7,True,True,,,
8_197,793,130560,14860,14913,24:40.0,24:45.3,24,40,5.3,1,2,right_to_left,8,player_possession,,,13929,Pipa,7,RWB,,,,,309,Huddersfield,-7.7,-13.35,4,half_space_right,2,middle_third,False,-6.6,-3.9,3,center,2,middle_third,False,,,,,,3,drawing,0,0,101,1,True,True,True,True,1,True,1,create,9,medium_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,10.8,83.36,3,sideway_left,False,True,7.59,1,jogging,12.97,0.99,-11.98,31.67,21.4,39.37,28.0,-11.37,20.83,31.1,10.27,False,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_510,,26649,H. Toffolo,3,LWB,18.93,13.99,2,half_space_left,3,attacking_third,False,,,,,,,,0.6829,False,0.0044,False,6,2,3,3,0,0,6,0,0,6,0,1,4,1,6,8,9,True,523,3,True,,,False,,,False,,,1,first,1,through,31.17,3,long,35.02,1,forward,,,,,,,True,10,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,False,True,False
7_505,794,130560,14860,14879,24:40.0,24:41.9,24,40,1.9,1,2,right_to_left,7,passing_option,,,24580,L. O'Brien,12,LM,13929,Pipa,7,RWB,309,Huddersfield,8.14,-24.75,5,wide_right,2,middle_third,False,7.01,-30.05,5,wide_right,2,middle_third,False,8_197,14860,1_89,7,pulling_wide,3,drawing,0,0,101,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,5.28,-102.04,4,sideway_right,False,False,10.26,1,jogging,10.42,15.17,4.75,31.67,27.29,23.53,20.28,-3.25,20.83,25.21,4.38,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,19.69,2,medium,-36.39,1,forward,,,,,,,True,10,8,2,3,ahead,3,ahead,19.52,22.45,-7.7,-13.35,4,half_space_right,2,middle_third,False,-8.35,-13.68,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0008,0.9787,0.7775,True,14861,True,,,,,,,1,False,,,,True,True,,,False
7_506,795,130560,14875,14898,24:41.5,24:43.8,24,41,2.3,1,2,right_to_left,7,passing_option,,,5252,J. Hogg,14,RM,13929,Pipa,7,RWB,309,Huddersfield,21.07,-2.86,3,center,3,attacking_third,False,4.76,-10.25,4,half_space_right,2,middle_third,False,8_197,14860,1_90,2,coming_short,3,drawing,0,0,101,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,17.35,-155.62,2,backward,True,False,,,,3.85,5.78,1.93,28.18,22.71,7.11,17.95,10.84,24.32,29.79,5.47,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,30.85,3,long,20.21,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,31.39,11.84,-8.34,-13.83,4,half_space_right,2,middle_third,False,-7.07,-9.89,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0024,0.9121,0.6604,True,14876,False,,,,,,,4,False,,,,True,True,,,False
7_507,796,130560,14897,14913,24:43.7,24:45.3,24,43,1.6,1,2,right_to_left,7,passing_option,,,37376,S. Thomas,18,LF,13929,Pipa,7,RWB,309,Huddersfield,-4.59,17.76,2,half_space_left,2,middle_third,False,-7.56,20.68,1,wide_left,2,middle_third,False,8_197,14860,,,,3,drawing,0,0,101,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,4.25,135.49,2,backward,True,False,9.65,1,jogging,11.78,12.33,0.55,22.81,21.4,27.4,28.96,1.56,29.69,31.1,1.41,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,False,,,False,,,False,,,,,,,26.13,2,medium,88.75,3,sideway_left,,,,,,,False,10,10,0,2,same_line,2,same_line,28.09,24.6,-7.1,-10.22,4,half_space_right,2,middle_third,False,-6.6,-3.9,3,center,2,middle_third,False,False,False,,False,False,0.0005,0.9871,0.7682,True,14907,False,,,,,,,4,True,,,,True,True,,,False
7_508,797,130560,14903,14913,24:44.3,24:45.3,24,44,1.0,1,2,right_to_left,7,passing_option,,,6551,N. Sarr,5,CB,13929,Pipa,7,RWB,309,Huddersfield,15.46,0.84,3,center,2,middle_third,False,9.98,1.6,3,center,2,middle_third,False,8_197,14860,,,,3,drawing,0,0,101,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,5.54,172.1,2,backward,False,False,,,,5.67,7.89,2.22,22.2,21.4,6.74,11.42,4.68,30.3,31.1,0.8,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,True,1,through,False,,,False,,,1,first,1,through,17.47,2,medium,18.35,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,24.19,17.47,-7.04,-8.05,3,center,2,middle_third,False,-6.6,-3.9,3,center,2,middle_third,False,False,False,,False,False,0.0019,0.9693,0.9106,True,14913,False,,,,,,,4,True,,,,True,True,,,False
7_509,798,130560,14903,14913,24:44.3,24:45.3,24,44,1.0,1,2,right_to_left,7,passing_option,,,17678,D. Sinani,20,RF,13929,Pipa,7,RWB,309,Huddersfield,10.21,16.09,2,half_space_left,2,middle_third,False,8.18,16.83,2,half_space_left,2,middle_third,False,8_197,14860,,,,3,drawing,0,0,101,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,2.16,159.97,2,backward,False,False,,,,9.57,11.45,1.88,22.2,21.4,11.99,13.22,1.23,30.3,31.1,0.8,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,True,1,through,False,,,False,,,1,first,1,through,26.32,2,medium,54.11,3,sideway_left,,,,,,,True,10,7,3,3,ahead,3,ahead,29.67,25.46,-7.04,-8.05,3,center,2,middle_third,False,-6.6,-3.9,3,center,2,middle_third,False,False,False,,False,False,0.0023,0.9088,0.9117,True,14911,False,,,,,,,4,True,,,,True,True,,,True
7_510,799,130560,14911,14913,24:45.1,24:45.3,24,45,0.2,1,2,right_to_left,7,passing_option,,,26649,H. Toffolo,3,LWB,13929,Pipa,7,RWB,309,Huddersfield,19.34,13.14,2,half_space_left,3,attacking_third,False,18.93,13.99,2,half_space_left,3,attacking_third,False,8_197,14860,,,,3,drawing,0,0,101,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,1.97,116.88,3,sideway_left,False,False,,,,5.04,4.47,-0.57,21.53,21.4,2.19,2.47,0.28,30.97,31.1,0.13,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,True,1,through,False,,,False,,,1,first,1,through,31.17,3,long,35.02,1,forward,,,,,,,True,10,5,5,3,ahead,3,ahead,31.63,31.17,-6.85,-4.6,3,center,2,middle_third,False,-6.6,-3.9,3,center,2,middle_third,False,True,False,,False,False,0.0044,0.6829,0.3439,False,14913,False,,,,,,,3,False,,,,True,True,,,True
8_198,800,130560,14936,14936,24:47.6,24:47.6,24,47,0.0,1,1,left_to_right,8,player_possession,,,18937,D. Spence,7,RWB,,,,,747,Nottingham,-25.63,-19.47,4,half_space_right,1,defensive_third,False,-25.63,-19.47,4,half_space_right,1,defensive_third,False,,,,,,3,drawing,0,0,102,1,True,False,False,True,3,True,5,chaotic,5,chaotic,9,medium_block,1,create,9,medium_block,1,create,,,,,False,False,0.0,-172.3,2,backward,,,12.47,1,jogging,2.24,2.24,0.0,7.38,7.38,33.01,33.01,0.0,45.12,45.12,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,1,successful,,,18570,R. Yates,11,RDM,-16.87,-10.69,4,half_space_right,2,middle_third,False,-16.05,-8.12,3,center,2,middle_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,15.57,2,medium,41.51,1,forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
8_199,801,130560,14982,14982,24:52.2,24:52.2,24,52,0.0,1,1,left_to_right,8,player_possession,,,16333,J. Worrall,6,RCB,,,,,747,Nottingham,-20.05,-12.21,4,half_space_right,1,defensive_third,False,-20.05,-12.21,4,half_space_right,1,defensive_third,False,,,,,,3,drawing,0,0,102,2,False,False,False,False,3,True,5,chaotic,5,chaotic,9,medium_block,1,create,9,medium_block,1,create,,,,,False,False,0.0,0.41,1,forward,,,9.98,1,jogging,2.2,2.2,0.0,2.43,2.43,22.48,22.48,0.0,50.07,50.07,0.0,False,False,3,keep_possession,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,7_511,,4581,J. Colback,3,LWB,-18.09,20.01,2,half_space_left,1,defensive_third,False,,,,,,,,0.8593,False,0.0002,False,2,0,1,1,0,0,1,0,0,1,1,,,,,6,6,True,352,3,False,,,False,,,False,,,,,,,32.28,3,long,86.52,3,sideway_left,,,,,,,False,9,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,True,True,,False,False
7_511,802,130560,14982,14982,24:52.2,24:52.2,24,52,0.0,1,1,left_to_right,7,passing_option,,,4581,J. Colback,3,LWB,16333,J. Worrall,6,RCB,747,Nottingham,-18.09,20.01,2,half_space_left,1,defensive_third,False,-18.09,20.01,2,half_space_left,1,defensive_third,False,8_199,14982,,,,3,drawing,0,0,102,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,0.0,-127.48,4,sideway_right,False,False,2.72,1,jogging,11.16,11.16,0.0,2.43,2.43,20.52,20.52,0.0,50.07,50.07,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,352,3,False,,,False,,,False,,,,,,,32.28,3,long,86.52,3,sideway_left,,,,,,,False,9,8,1,2,same_line,2,same_line,32.28,32.28,-20.05,-12.21,4,half_space_right,1,defensive_third,False,-20.05,-12.21,4,half_space_right,1,defensive_third,False,True,False,,False,False,0.0002,0.8593,0.0331,False,14982,False,,,,,,,1,False,,,,True,True,,,False
7_512,803,130560,14982,14982,24:52.2,24:52.2,24,52,0.0,1,1,left_to_right,7,passing_option,,,36079,P. Zinckernagel,15,AM,16333,J. Worrall,6,RCB,747,Nottingham,-10.64,-8.67,3,center,2,middle_third,False,-10.64,-8.67,3,center,2,middle_third,False,8_199,14982,,,,3,drawing,0,0,102,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,0.0,176.35,2,backward,False,False,3.73,1,jogging,2.02,2.02,0.0,2.43,2.43,13.07,13.07,0.0,50.07,50.07,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,352,3,True,1,through,False,,,False,,,1,first,1,through,10.05,1,short,20.62,1,forward,,,,,,,True,9,6,3,3,ahead,3,ahead,10.05,10.05,-20.05,-12.21,4,half_space_right,1,defensive_third,False,-20.05,-12.21,4,half_space_right,1,defensive_third,False,False,False,,False,True,0.001,0.5942,0.6393,True,14982,True,,,,,,,1,True,,,,True,True,,,False
8_200,804,130560,15017,15037,24:55.7,24:57.7,24,55,2.0,1,1,left_to_right,8,player_possession,,,18962,K. Davis,19,CF,,,,,747,Nottingham,-2.36,11.56,2,half_space_left,2,middle_third,False,-2.4,9.37,2,half_space_left,2,middle_third,False,,,,,,3,drawing,0,0,102,3,False,True,True,False,3,True,5,chaotic,5,chaotic,9,medium_block,1,create,9,medium_block,1,create,,,,,False,False,5.16,-91.05,4,sideway_right,False,False,9.47,1,jogging,3.28,0.6,-2.68,4.84,8.74,7.2,11.14,3.94,47.66,43.76,-3.9,True,True,3,keep_possession,5,possession_loss,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,0,0,0,0,4,0,4,1,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,-3,True,True,,,False
7_513,805,130560,15017,15021,24:55.7,24:56.1,24,55,0.4,1,1,left_to_right,7,passing_option,,,4581,J. Colback,3,LWB,18962,K. Davis,19,CF,747,Nottingham,-11.05,21.94,1,wide_left,2,middle_third,False,-9.62,22.19,1,wide_left,2,middle_third,False,8_200,15017,,,,3,drawing,0,0,102,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,1.48,10.39,1,forward,False,False,13.21,1,jogging,7.92,6.95,-0.97,4.84,5.35,15.89,14.97,-0.92,47.66,47.15,-0.51,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,13.54,1,short,129.94,3,sideway_left,,,,,,,False,3,7,-4,1,behind,1,behind,13.54,11.96,-2.36,11.56,2,half_space_left,2,middle_third,False,-3.57,11.87,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0046,0.8414,0.7952,True,15017,True,,,,,,,3,False,,,,True,True,,,False
7_514,806,130560,15017,15025,24:55.7,24:56.5,24,55,0.8,1,1,left_to_right,7,passing_option,,,9610,S. McKenna,4,LCB,18962,K. Davis,19,CF,747,Nottingham,-21.0,8.93,3,center,1,defensive_third,False,-21.18,10.23,2,half_space_left,1,defensive_third,False,8_200,15017,,,,3,drawing,0,0,102,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,1.31,97.88,3,sideway_left,True,False,5.88,1,jogging,15.63,16.02,0.39,4.84,5.94,25.84,27.12,1.28,47.66,46.56,-1.1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,17.93,2,medium,-172.18,2,backward,,,,,,,False,5,10,-5,1,behind,1,behind,18.82,16.95,-2.36,11.56,2,half_space_left,2,middle_third,False,-4.28,11.47,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0004,0.9795,0.7751,True,15020,True,,,,,,,3,False,,,,True,True,,,False
7_515,807,130560,15017,15026,24:55.7,24:56.6,24,55,0.9,1,1,left_to_right,7,passing_option,,,20237,J. Garner,9,LDM,18962,K. Davis,19,CF,747,Nottingham,-10.86,9.86,2,half_space_left,2,middle_third,False,-11.06,11.78,2,half_space_left,2,middle_third,False,8_200,15017,,,,3,drawing,0,0,102,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,1.76,95.95,3,sideway_left,False,False,7.79,1,jogging,5.45,5.99,0.54,4.84,6.11,15.7,17.17,1.47,47.66,46.39,-1.27,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,8.67,1,short,-168.69,2,backward,,,,,,,False,3,7,-4,1,behind,1,behind,8.67,6.75,-2.36,11.56,2,half_space_left,2,middle_third,False,-4.33,11.29,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0024,0.9147,0.9431,True,15017,True,,,,,,,3,False,,,,True,True,,,False
7_516,808,130560,15017,15037,24:55.7,24:57.7,24,55,2.0,1,1,left_to_right,7,passing_option,,,36079,P. Zinckernagel,15,AM,18962,K. Davis,19,CF,747,Nottingham,-8.02,0.09,3,center,2,middle_third,False,-0.0,5.09,3,center,2,middle_third,False,8_200,15017,1_91,8,run_ahead_of_the_ball,3,drawing,0,0,102,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,9.57,31.94,1,forward,False,False,17.19,2,running,4.65,3.66,-0.99,4.84,8.74,12.86,8.74,-4.12,47.66,43.76,-3.9,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,5.81,1,short,-76.66,4,sideway_right,,,,,,,False,6,5,1,1,behind,2,same_line,12.79,4.91,-2.36,11.56,2,half_space_left,2,middle_third,False,-2.4,9.37,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0174,0.6943,0.8684,True,15033,True,,,,,,,3,False,,,,True,True,,,False
1_91,809,130560,15022,15045,24:56.2,24:58.5,24,56,2.3,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,36079,P. Zinckernagel,15,AM,18962,K. Davis,19,CF,747,Nottingham,-6.65,1.52,3,center,2,middle_third,False,3.8,6.15,3,center,2,middle_third,False,8_200,15017,,,,3,drawing,0,0,102,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,11.13,23.9,1,forward,False,False,17.93,2,running,4.41,1.9,-2.5,5.49,10.8,12.14,7.0,-5.14,47.01,41.7,-5.31,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,same_line,3,ahead,10.69,6.01,-3.81,11.83,2,half_space_left,2,middle_third,False,-1.36,9.23,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0174,0.6943,0.8684,True,,True,0,False,,,,True,,,5,7,2,True,True,,,
1_92,810,130560,15039,15076,24:57.9,25:01.6,24,57,3.7,1,2,right_to_left,1,off_ball_run,4,dropping_off,26649,H. Toffolo,3,LWB,13929,Pipa,7,RWB,309,Huddersfield,12.34,21.27,1,wide_left,2,middle_third,False,-3.16,25.44,1,wide_left,2,middle_third,False,8_201,15056,,,,3,drawing,0,0,103,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,16.2,164.94,2,backward,False,False,16.52,2,running,5.73,10.78,5.05,21.65,18.27,9.31,21.43,12.12,30.85,34.23,3.38,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,31.44,26.14,-3.99,-5.6,3,center,2,middle_third,False,-8.84,-0.08,3,center,2,middle_third,False,True,True,True,False,False,0.0014,0.9554,0.8119,True,,True,0,False,,,,True,,,9,4,-5,True,True,,True,
8_201,811,130560,15056,15056,24:59.6,24:59.6,24,59,0.0,1,2,right_to_left,8,player_possession,,,13929,Pipa,7,RWB,,,,,309,Huddersfield,-6.48,-2.42,3,center,2,middle_third,False,-6.48,-2.42,3,center,2,middle_third,False,,,,,,3,drawing,0,0,103,1,True,False,False,True,4,False,1,create,9,medium_block,2,finish,8,low_block,5,chaotic,5,chaotic,,,,,False,False,0.0,108.43,3,sideway_left,,,,,,0.96,0.96,0.0,19.15,19.15,25.63,25.63,0.0,33.35,33.35,0.0,True,True,4,recovery,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_518,False,26649,H. Toffolo,3,LWB,4.91,21.53,1,wide_left,2,middle_third,False,-3.16,25.44,1,wide_left,2,middle_third,False,0.9554,False,0.0014,False,4,1,0,0,0,0,1,0,0,4,0,,,,,5,5,False,,,,,,,,,,,,,,,,26.52,2,medium,64.57,3,sideway_left,25.61,2,medium,57.53,3,sideway_left,True,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,True,True,,True,True
